"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","門司港","Mojiko","0","","","ja66044",""
"02","小森江","Komorie","4","","","ja47628",""
"03","門司","Moji","5.5","","","ja44337",""
"04","小倉","Kokura","11","","","ja36790",""
"05","西小倉","Nishi-Kokura","11.8","","","ja69752",""
"06","九州工大前","Kyushukodaimae","15.3","","","ja69711",""
"07","戸畑","Tobata","17.2","","","ja70568",""
"08","枝光","Edamitsu","20","","","ja70803",""
"09","スペースワールド","Space World","21.1","","","ja70798",""
"0a","八幡","Yahata","22.2","","","ja70790",""
"0b","黒崎","Kurosaki","24.9","","","ja70786",""
"0c","陣原","Jinnoharu","27.1","","","ja70784",""
"0d","折尾","Orio","30.1","","","ja70760",""
"0e","水巻","Mizumaki","32.2","","","ja70758",""
"0f","遠賀川","Ongagawa","34.3","","","ja47488",""
"0g","海老津","Ebitsu","39.4","","","ja70755",""
"0h","教育大前","Kyōikudaimae","44.6","","","ja70754",""
"0i","赤間","Akama","46.5","","","ja70751",""
"0j","東郷","Tōgō","50.7","","","ja70567",""
"0k","東福間","Higashi-Fukuma","53.9","","","ja70747",""
"0l","福間","Fukuma","56.6","","","ja70745",""
"0m","千鳥","Chidori","58.5","","","ja70565",""
"0n","古賀","Koga","60.6","","","ja48135",""
"0o","ししぶ","Shishibu","62","","","ja758449",""
"0p","新宮中央","Shingū-Chūō","63.7","","","ja758451",""
"0q","福工大前","Fukkōdaimae","65.1","","","ja47320",""
"0r","九産大前","Kyūsandaimae","68.1","","","ja70742",""
"0s","香椎","Kashii","69.8","","","ja70738",""
"0t","千早","Chihaya","71","","","ja70722",""
"0u","箱崎","Hakozaki","75","","","ja70638",""
"0v","吉塚","Yoshizuka","76.4","","","ja70580",""
"0w","博多","Hakata","78.2","","","ja1557714",""
"0x","竹下","Takeshita","80.9","","","ja70562",""
"0y","笹原","Sasabaru","83.3","","","ja70574",""
"0z","南福岡","Minami-Fukuoka","84.9","","","ja69770",""
"10","春日","Kasuga","86.1","","","ja37874",""
"11","大野城","Ōnojō","87.4","","","ja165318",""
"12","水城","Mizuki","88.8","","","ja165319",""
"13","都府楼南","Tofurōminami","91","","","ja165324",""
"14","二日市","Futsukaichi","92.4","","","ja135096",""
"15","天拝山","Tenpaizan","94.3","","","ja165325",""
"16","原田","Haruda","97.9","","","ja46882",""
"17","けやき台","Keyakidai","99.9","","","ja46287",""
"18","基山","Kiyama","101.4","","","ja46520",""
"19","弥生が丘","Yayoigaoka","103.5","","","ja38552",""
"1a","田代","Tashiro","105.6","","","ja165326",""
"1b","鳥栖","Tosu","106.8","","","ja46705",""
"1c","肥前旭","Hizen-Asahi","110.4","","","ja97894",""
"1d","久留米","Kurume","113.9","","","ja69812",""
"1e","荒木","Araki","118.8","","","ja172372",""
"1f","西牟田","Nishimuta","122.6","","","ja172370",""
"1g","羽犬塚","Hainuzuka","126.1","","","ja172369",""
"1h","筑後船小屋","Chikugo-Funagoya","129.7","","","ja144531",""
"1i","瀬高","Setaka","132.2","","","ja88112",""
"1j","南瀬高","Minami-Setaka","135.2","","","ja144538",""
"1k","渡瀬","Wataze","139.1","","","ja172371",""
"1l","吉野","Yoshino","141.9","","","ja29476",""
"1m","銀水","Ginsui","144.3","","","ja172362",""
"1n","大牟田","Ōmuta","147.5","","","ja58949",""
"1o","荒尾","Arao","151.6","","","ja94083",""
"1p","南荒尾","Minami-Arao","154.8","","","ja183377",""
"1q","長洲","Nagasu","159.4","","","ja183378",""
"1r","大野下","Onoshimo","164.1","","","ja183376",""
"1s","玉名","Tamana","168.6","","","ja119464",""
"1t","肥後伊倉","Higo-Ikura","172.8","","","ja97711",""
"1u","木葉","Konoha","176.7","","","ja183375",""
"1v","田原坂","Tabaruzaka","180.2","","","ja183373",""
"1w","植木","Ueki","184.6","","","ja183371",""
"1x","西里","Nishisato","188.8","","","ja187853",""
"1y","崇城大学前","Sojodaigakumae","191.7","","","ja183369",""
"1z","上熊本","Kami-Kumamoto","193.3","","","ja187843",""
"20","熊本","Kumamoto","196.6","","","ja69810",""
"21","西熊本","Nishi-Kumamoto","199.8","","","ja3248828",""
"22","川尻","Kawashiri","201.9","","","ja137046",""
"23","富合","Tomiai","205.3","","","ja1807839",""
"24","宇土","Uto","207.5","","","ja95862",""
"25","松橋","Matsubase","212.3","","","ja136998",""
"26","小川","Ogawa","218.5","","","ja14448",""
"27","有佐","Arisa","223.5","","","ja136988",""
"28","千丁","Sencho","227.6","","","ja136980",""
"29","新八代","Shin-Yatsushiro","229.5","","","ja63782",""
"2a","八代","Yatsushiro","232.3","","","ja63834",""
