"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","กรุงเทพ","Bangkok","0.00","","","th28371",""
"02","ยมราช","Yommarat","2.17","","","th482253",""
"03","หอประแจจิตรลดา","Ho Prajae Chit Lada","3.29","","","th66592",""
"04","โรงพยาบาลรามาธิบดี","Ramathibodi Hospital","3.3","","","th60561",""
"05","สามเสน","Sam Sen","4.8","","","th32376",""
"06","ชุมทางบางซื่อ","Bang Sue Junction","7.47","","","th36540",""
"07","นิคมรถไฟ กม.11","Nikhom Rotfai KM. 11","11.01","","","th60965",""
"08","บางเขน","Bang Khen","13.00","","","th60965",""
"09","ทุ่งสองห้อง","Thung Song Hong","14.81","","","th119620",""
"0a","หลักสี่","Lak Si","17.57","","","th463718",""
"0b","การเคหะ กม.19","Kan Keha KM. 19","19.47","","","th60561",""
"0c","ตลาดใหม่ดอนเมือง","Talat Mai Don Mueang","21.69","","","th60561",""
"0d","ดอนเมือง","Don Mueang","22.21","","","th878107",""
"0e","แกรนด์คาแนล","Grand Canal","24.78","","","th536905",""
"0f","หลักหก","Lak Hok","27.61","","","th119620",""
"0g","คลองรังสิต","Khlong Rangsit","28.48","","","th60561",""
"0h","รังสิต","Rangsit","29.75","","","th70436",""
"0i","คลองหนึ่ง","Khlong Nueng","33.84","","","th60561",""
"0j","เชียงราก","Chiang Rak","37.47","","","th516181",""
"0k","มหาวิทยาลัยธรรมศาสตร์","Thammasat University","40.19","","","th669",""
"0l","นวนคร","Nava Nakhon","44.12","","","th55422",""
"0m","เชียงรากน้อย","Chiang Rak Noi","46.01","","","th516181",""
"0n","คลองพุทรา","Khlong Phutsa","51.88","","","th60561",""
"0o","บางปะอิน","Bang Pa-In","58.00","","","th373712",""
"0p","บ้านโพ","Ban Pho","62.75","","","th373707",""
"0q","อยุธยา","Ayutthaya","71.08","","","th60649",""
"0r","บ้านม้า","Ban Ma","74.69","","","th52091",""
"0s","มาบพระจันทร์","Map Phra Chan","78.98","","","th60561",""
"0t","บ้านดอนกลาง","Ban Don Klang","82.31","","","th60561",""
"0u","พระแก้ว","Phra Kaeo","85.44","","","th60561",""
"0v","ชุมทางบ้านภาชี","Ban Phachi Junction","89.95","","","th66724",""
"0w","ดอนหญ้านาง","Don Ya Nang","93.58","","","th210320",""
"0x","หนองวิวัฒน์","Nong Wiwat","96.44","","","th210320",""
"0y","บ้านปลักแรด","Ban Plak Raet","99.16","","","th210320",""
"0z","ท่าเรือ","Tha Ruea","102.73","","","th329192",""
"10","บ้านหมอ","Ban Mo","108.78","","","th210320",""
"11","หนองโดน","Nong Don","116.56","","","th210320",""
"12","บ้านกลับ","Ban Klap","121.72","","","th210320",""
"13","บ้านป่าหวาย","Ban Pa Wai","127.44","","","th210320",""
"14","ลพบุรี","Lop Buri","132.81","","","th170440",""
"15","ท่าแค","Tha Khae","137.51","","","th210320",""
"16","โคกกระเทียม","Khok Kathiam","144.23","","","th170440",""
"17","หนองเต่า","Nong Tao","150.08","","","th210320",""
"18","หนองทรายขาว","Nong Sai Khao","154.93","","","th210320",""
"19","บ้านหมี่","Ban Mi","161.22","","","th210320",""
"1a","ห้วยแก้ว","Huai Kaeo","165.94","","","th210320",""
"1b","ไผ่ใหญ่","Phai Yai","170.33","","","th210320",""
"1c","โรงเรียนจันเสน","Rong Rien Chansen","172.90","","","th210320",""
"1d","จันเสน","Chansen","173.86","","","th210320",""
"1e","บ้านกกกว้าว","Ban Kok Kwaow","176.63","","","th210320",""
"1f","ช่องแค","Chong Khae","180.20","","","th63119",""
"1g","ทะเลหว้า","Thale Wa","187.37","","","th210320",""
"1h","โพนทอง","Phon Thong","188.65","","","th210320",""
"1i","บ้านตาคลี","Ban Takhli","193.02","","","th210320",""
"1j","ดงมะกุ","Dong Maku","198.80","","","th210320",""
"1k","หัวหวาย","Hua Wai","204.06","","","th239008",""
"1l","หนองโพ","Nong Pho","211.44","","","th210320",""
"1m","หัวงิ้ว","Hua Ngiu","217.22","","","th210320",""
"1n","เนินมะกอก","Noen Makok","224.81","","","th210320",""
"1o","เขาทอง","Khao Thong","235.49","","","th210320",""
"1p","นครสวรรค์","Nakhon Sawan","245.78","","","th238728",""
"1q","ปากน้ำโพ","Pak Nam Pho","250.56","","","th238727",""
"1r","บึงบอระเพ็ด","Bung Boraphet","257.15","","","th210320",""
"1s","ทับกฤช","Thap Krit","263.68","","","th210320",""
"1t","คลองปลากด","Khlong Pla Kot","270.87","","","th210320",""
"1u","ชุมแสง","Chumsaeng","280.29","","","th210320",""
"1v","วังกร่าง","Wang Krang","290.24","","","th210320",""
"1w","บางมูลนาก","Bang Mun Nak","297.03","","","th1096256",""
"1x","หอไกร","Ho Krai","303.50","","","th210320",""
"1y","ดงตะขบ","Dong Takhop","309.87","","","th210320",""
"1z","ตะพานหิน","Taphan Hin","319.00","","","th1096251",""
"20","ห้วยเกตุ","Huai Ket","324.91","","","th210320",""
"21","หัวดง","Hua Dong","332.60","","","th210320",""
"22","วังกรด","Wang Krot","339.36","","","th210320",""
"23","พิจิตร","Phichit","346.79","","","th673618",""
"24","ท่าฬ่อ","Tha Lo","354.26","","","th210320",""
"25","บางกระทุ่ม","Bang Krathum","362.22","","","th210320",""
"26","แม่เทียบ","Mae Thiap","366.21","","","th210320",""
"27","บ้านใหม่","Ban Mai","375.31","","","th238659",""
"28","บึงพระ","Bung Phra","381.87","","","th210320",""
"29","พิษณุโลก","Phitsanulok","389.28","","","th238651",""
