"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","南京南","Nanjing South","0","","","",""
"02","江宁","Jiangning","12","","","",""
"03","句容西","Jurong West","26","","","",""
"04","溧水","Lishui","46","","","",""
"05","瓦屋山","Wawushan","68","","","",""
"06","溧阳","Liyang","98","","","",""
"07","宜兴","Yixing","129","","","",""
"08","长兴","Changxing","165","","","",""
"09","湖州","Huzhou","185","","","",""
"0a","德清","Deqing","221","","","",""
"0b","杭州东线路所","Hangzhou East Signal Base","247","","","",""
"0c","杭州东","Hangzhou East","256","","","",""
