"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","宣城","Xuancheng","0","","","",""
"02","建国","Jianguo","0","","","",""
"03","十字铺","Shizipu","0","","","",""
"04","誓节渡","Shijiedu","0","","","",""
"05","广德","Guangde","63","","","",""
"06","泗安","Si'an","0","","","",""
"07","大云","Dayun","0","","","",""
"08","长兴南","Changxing South","114","","","",""
"09","湖州西","Huzhou West","0","","","",""
"0a","湖州","Huzhou","133","","","",""
"0b","妙西","Miaoxi","0","","","",""
"0c","梅峰","Meifeng","0","","","",""
"0d","德清西","Deqing West","172","","","",""
"0e","沈家塘","Shenjiatang","0","","","",""
"0f","星桥","Xingqiao","0","","","",""
"0g","乔司","Qiaosi","0","","","",""
"0h","杭州","Hangzhou","240","","","",""
