"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","京成高砂","Keisei-Takasago","0",,,,
"02","新柴又","Shin-Shibamata","1.3",,,,
"03","矢切","Yagiri","3.2",,,,
"04","北国分","Kita-Kokubun","4.7",,,,
"05","秋山","Akiyama","6.2",,,,
"06","東松戸","Higashi-Matsudo","7.5",,,,
"07","松飛台","Matsuhidai","8.9",,,,
"08","大町","Ōmachi","10.4",,,,
"09","新鎌ヶ谷","Shin-Kamagaya","12.7",,,,
"0a","西白井","Nishi-Shiroi","15.8",,,,
"0b","白井","Shiroi","17.8",,,,
"0c","小室","Komuro","19.8",,,,
"0d","千葉ニュータウン中央","Chiba New Town Chūō","23.8",,,,
"0e","印西牧の原","Inzai-Makinohara","28.5",,,,
"0f","印旛日本医大","Inba-Nihon-Idai","32.3",,,,
