"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大沼","Onuma","0","","","ja205574",""
"02","池田園","Ikedaen","3.4","","","ja235044",""
"03","流山温泉","Nagareyama Onsen","5.6","","","ja235060",""
"04","銚子口","Choshiguchi","6.8","","","ja223943",""
"05","鹿部","Shikabe","14.6","","","ja205573",""
"06","渡島沼尻","Oshima-Numajiri","20","","","ja222594",""
"07","渡島砂原","Oshima-Sawara","25.3","","","ja222604",""
"08","掛澗","Kakarima","29","","","ja222605",""
"09","尾白内","Oshironai","31.9","","","ja223288",""
"0a","東森","Higashi-Mori","33.5","","","ja223290",""
"0b","森","Mori","35.3","","","ja113197",""
