"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","월미바다","Wolmi Sea",,,,,
"02","월미공원","Wolmi Park",,,,,
"03","월미문화의거리","Wolmi Culture Street",,,,,
"04","박물관","Museum",,,,,
"05","월미공원","Wolmi Park",,,,,
"06","월미바다","Wolmi Sea",,,,,
