"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","白银西","Baiyin West","0","","","",""
"02","白银市","Baiyinshi","7","","","",""
"03","鹰咀","Yingzui","0","","","",""
"04","吴家川","Wujiachuan","46","","","",""
"05","靖远西","Jingyuan West","63","","","",""
"06","靖远","Jingyuan","66","","","",""
"07","东湾","Dongwan","80","","","",""
"08","长征","Changzheng","94","","","",""
"09","近会","Jinhui","0","","","",""
"0a","白土梁","Baituliang","0","","","",""
"0b","红会","Honghui","114","","","",""
