"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","江门","Jiangmen","0","","","",""
"02","双水镇","Shuangshuizhen","15","","","",""
"03","台山","Taishan","37","","","",""
"04","开平南","Kaiping South","51","","","",""
"05","恩平","Enping","85","","","",""
"06","阳东","Yangdong","123","","","",""
"07","阳江","Yangjiang","148","","","",""
"08","阳西","Yangxi","184","","","",""
"09","马踏","Mata","217","","","",""
"0a","电白","Dianbai","241","","","",""
"0b","茂名","Maoming","265","","","",""
"0c","吴川","Wuchuan","290","","","",""
"0d","塘缀","Tangzhui","0","","","",""
"0e","黄略","Huanglue","0","","","",""
"0f","湛江西","Zhanjiang West","357","","","",""
