"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","相生","Aioi",,,,,
"02","西相生","Nishi-Aioi",,,,,
"03","坂越","Sakoshi",,,,,
"04","播州赤穂","Banshu-Ako",,,,,
"05","天和","Tenwa",,,,,
"06","備前福河","Bizen-Fukukawa",,,,,
"07","寒河","Sogo",,,,,
"08","日生","Hinase",,,,,
"09","伊里","Iri",,,,,
"0a","備前片上","Bizen-Katakami",,,,,
"0b","西片上","Nishi-Katakami",,,,,
"0c","伊部","Inbe",,,,,
"0d","香登","Kagato",,,,,
"0e","長船","Osafune",,,,,
"0f","邑久","Oku",,,,,
"0g","大富","Odomi",,,,,
"0h","西大寺","Saidaiji",,,,,
"0i","大多羅","Odara",,,,,
"0j","東岡山","Higashi-Okayama",,,,,
