"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","宇治山田","Ujiyamada","0.0",,,,
"02","五十鈴川","Isuzugawa","1.9",,,,
"03","朝熊","Asama","4.9",,,,
"04","池の浦","Ikenoura","10.6",,,,
"05","鳥羽","Toba","13.2",,,,
