"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","暮云","Muyun",,,,,
"02","昭山","Zhaoshan",,,,,
"03","荷塘","Hetang",,,,,
"04","板塘","Bantang",,,,,
"05","湘潭","Xiangtan",,,,,
