"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","八堵","Badu","0.0","","","zh156946",""
"02","暖暖","Nuannuan","1.6","","","zh174646",""
"03","四腳亭","Sijiaoting","3.9","","","zh174647",""
"04","瑞芳","Ruifang","8.9","","","zh174648",""
"05","猴硐","Houtong","13.5","","","zh159486",""
"06","三貂嶺","Sandiaoling","16.0","","","zh159489",""
"07","牡丹","Mudan","19.6","","","zh174651",""
"08","雙溪","Shuangxi","22.9","","","zh174650",""
"09","貢寮","Gongliao","28.3","","","zh174649",""
"0a","福隆","Fulong","32.0","","","zh174659",""
"0b","石城","Shicheng","37.4","","","zh174655",""
"0c","大里","Dali","40.1","","","zh174656",""
"0d","大溪","Daxi","44.8","","","zh174657",""
"0e","龜山","Guishan","49.4","","","zh174658",""
"0f","外澳","Wai'ao","53.0","","","zh174661",""
"0g","頭城","Toucheng","56.6","","","zh174660",""
"0h","頂埔","Dingpu","58.8","","","zh174663",""
"0i","礁溪","Jiaoxi","62.9","","","zh174662",""
"0j","四城","Sicheng","67.6","","","zh174672",""
"0k","宜蘭","Yilan","71.3","","","zh174664",""
"0l","二結","Erjie","77.1","","","zh174665",""
"0m","中里","Zhongli","78.3","","","zh174666",""
"0n","羅東","Luodong","80.1","","","zh174669",""
"0o","冬山","Dongshan","85.1","","","zh174673",""
"0p","新馬","Xinma","89.3","","","zh174671",""
"0q","蘇澳新","Su'aoxin","90.2","","","zh169909",""
"0r","蘇澳","Su'ao","93.6","","","zh174670",""
