"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大阪梅田","Osaka-umeda","0",,,,
"02","中津","Nakatsu","0.9",,,,
"03","十三","Jūsō","2.4",,,,
"04","神崎川","Kanzakigawa","4.1",,,,
"05","園田","Sonoda","7.2",,,,
"06","塚口","Tsukaguchi","10.2",,,,
"07","武庫之荘","Mukonosō","12.3",,,,
"08","西宮北口","Nishinomiya-kitaguchi","15.6",,,,
"09","夙川","Shukugawa","18.3",,,,
"0a","芦屋川","Ashiyagawa","21",,,,
"0b","岡本","Okamoto","23.4",,,,
"0c","御影","Mikage","25.6",,,,
"0d","六甲","Rokko","27.4",,,,
"0e","王子公園","Oji-Koen","29.2",,,,
"0f","春日野道","Kasuganomichi","30.7",,,,
"0g","神戸三宮","Kobe Sannomiya","32.3",,,,
