"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","曳舟","Hikifune","0.0",,,,
"02","小村井","Omurai","1.4",,,,
"03","東あずま","Higashi-Azuma","2.0",,,,
"04","亀戸水神","Kameido Suijin","2.7",,,,
"05","亀戸","Kameido","3.4",,,,
