"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","山科","Yamashina",,,,,
"02","大津京","Otsukyo",,,,,
"03","唐崎","Karasaki",,,,,
"04","比叡山坂本","Hieizan Sakamoto",,,,,
"05","おごと温泉","Ogoto-onsen",,,,,
"06","堅田","Katata",,,,,
"07","小野","Ono",,,,,
"08","和邇","Wani",,,,,
"09","蓬莱","Horai",,,,,
"0a","志賀","Shiga",,,,,
"0b","比良","Hira",,,,,
"0c","近江舞子","Omi-Maiko",,,,,
"0d","北小松","Kita Komatsu",,,,,
"0e","近江高島","Omi-Takashima",,,,,
"0f","安曇川","Adogawa",,,,,
"0g","新旭","Shin-Asahi",,,,,
"0h","近江今津","Omi-Imazu",,,,,
"0i","近江中庄","Omi-Nakasho",,,,,
"0j","マキノ","Makino",,,,,
"0k","永原","Nagahara",,,,,
"0l","近江塩津","Omi-Shiotsu",,,,,
