"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","外洋","Waiyang",,,,,
"02","绿水","Lvshui",,,,,
"03","西芹","Xiqin",,,,,
"04","水南","Shuinan",,,,,
"05","延平东","Yanping East",,,,,
