"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","日暮里","Nippori","0",,,,
"02","西日暮里","Nishi-nippori","0.7",,,,
"03","赤土小学校前","Akado-shogakkomae","1.7",,,,
"04","熊野前","Kumanomae","2.3",,,,
"05","足立小台","Adachi-odai","3",,,,
"06","扇大橋","Ogi-ohashi","4",,,,
"07","高野","Koya","4.5",,,,
"08","江北","Kōhoku","5.1",,,,
"09","西新井大師西","Nishiaraidaishi-nishi","6",,,,
"0a","谷在家","Yazaike","6.8",,,,
"0b","舎人公園","Toneri-koen","7.7",,,,
"0c","舎人","Toneri","8.7",,,,
"0d","見沼代親水公園","Minumadai-shinsuikoen","9.7",,,,
