"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","정자","Jeongja",,,,,
"02","미금","Migeum",,,,,
"03","동천","Dongcheon",,,,,
"04","수지구청","Suji-gu Office",,,,,
"05","성복","Seongbok",,,,,
"06","상현","Sanghyeon",,,,,
"07","광교중앙","Gwanggyo Jungang",,,,,
"08","광교","Gwanggyo",,,,,
