"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","猪谷","Inotani","0","","","ja133761",""
"02","楡原","Nirehara","7","","","ja165916",""
"03","笹津","Sasazu","11.3","","","ja133767",""
"04","東八尾","Higashi-Yatsuo","15.8","","","ja97618",""
"05","越中八尾","Etchu-Yatsuo","19.5","","","ja125344",""
"06","千里","Chisato","24.4","","","ja26569",""
"07","速星","Hayahoshi","28.7","","","ja119427",""
"08","婦中鵜坂","Fuchu-Usaka","30.4","","","ja1232487",""
"09","西富山","Nishi-Toyama","33","","","ja165921",""
"0a","富山","Toyama","36.6","","","ja55979",""
