"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","读书铺","Dushupu",,,,,
"02","桃花村","Taohuacun",,,,,
"03","白塔村","Baitacun",,,,,
"04","中滩","Zhongtan",,,,,
"05","中谊村","Zhongyicun",,,,,
"06","昆阳","Kunyang",,,,,
