"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","盛岡","Morioka","0.0",,,,
"02","青山","Aoyama","3.2",,,,
"03","厨川","Kuriyagawa","5.6",,,,
"04","巣子","Sugo","10.2",,,,
"05","滝沢","Takizawa","12.2",,,,
"06","渋民","Shibutami","16.6",,,,
"07","好摩","Kōma","21.3",,,,
"08","岩手川口","Iwate-Kawaguchi","26.9",,,,
"09","いわて沼宮内","Iwate-Numakunai","32",,,,
"0a","御堂","Midō","37.3",,,,
"0b","奥中山高原","Okunakayama-Kōgen","44.4",,,,
"0c","小繋","Kotsunagi","52.2",,,,
"0d","小鳥谷","Kozuya","59.8",,,,
"0e","一戸","Ichinohe","64.5",,,,
"0f","二戸","Ninohe","70.8",,,,
"0g","斗米","Tomai","73.7",,,,
"0h","金田一温泉","Kintaichi-Onsen","78.4",,,,
"0i","目時","Metoki","82.0",,,,
