"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","古营盘","Guyingpan","0","","","",""
"02","集宁隧道6070m ","Jining Tunnel6070m ","0","","","",""
"03","葫芦","Hulu","27","","","",""
"04","八苏木隧道8184m ","Basumu Tunnel8184m ","0","","","",""
"05","卓资东","Zhuozidong","73","","","",""
"06","旗下营东","Qixiaying East","117","","","",""
"07","陶卜齐","Taoboqi","146","","","",""
"08","白塔","Baita","162","","","",""
"09","呼和浩特东","Hohhot East","169","","","",""
"0a","呼和浩特","Hohhot","177","","","",""
"0b","台阁牧","Taigemu","196","","","",""
"0c","察素齐","Chasuqi","228","","","",""
"0d","三卜素","Sanbosu","0","","","",""
"0e","萨拉齐","Salaqi","282","","","",""
"0f","南园村","Nanyuancun","0","","","",""
"0g","包头东","Baotou East","326","","","",""
"0h","包头","Baotou","342","","","",""
"0i","包头西","Baotou West","351","","","",""
