"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","福利屯","Fulitun","0","","","",""
"02","金沙岗","Jinshagang","0","","","",""
"03","升昌","Shengchang","20","","","",""
"04","红兴隆","Hongxinglong","37","","","",""
"05","新友谊","Xinyouyi","55","","","",""
"06","九营","Jiuying","76","","","",""
"07","二道岗","Erdaogang","0","","","",""
"08","富锦","Fujin","117","","","",""
"09","向阳川","Xiangyangchuan","141","","","",""
"0a","双龙山","Shuanglongshan","154","","","",""
"0b","建三江","Jiansanjiang","169","","","",""
"0c","换新天","Huanxintian","204","","","",""
"0d","前进镇","Qianjinzhen","226","","","",""
