"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","西安北","Xi'an North",,,,,
"02","阿房宫","Epanggong",,,,,
"03","鄠邑","Huyi",,,,,
"04","新场街","Xinchangjie",,,,,
"05","佛坪","Foping",,,,,
"06","洋县西","Yangxian West",,,,,
"07","城固北","Chenggu North",,,,,
"08","汉中","Hanzhong",,,,,
"09","新集","Xinji",,,,,
"0a","宁强南","Ningqiang South",,,,,
"0b","朝天","Chaotian",,,,,
"0c","广元","Guangyuan",,,,,
"0d","剑门关","Jianmenguan",,,,,
"0e","青川","Qingchuan",,,,,
"0f","江油北","Jiangyou North",,,,,
"0g","江油","Jiangyou",,,,,
"0h","青莲","Qinglian",,,,,
"0i","绵阳","Mianyang",,,,,
"0j","罗江东","Luojiang East",,,,,
"0k","德阳","Deyang",,,,,
"0l","旌阳","Jingyang",,,,,
"0m","广汉北","Guanghan North",,,,,
"0n","青白江东","Qingbaijiang East",,,,,
"0o","新都东","Xindu East",,,,,
"0p","成都东","Chengdu East",,,,,
