"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","上越妙高","Joetsumyoko",,,,,
"02","糸魚川","Itoigawa",,,,,
"03","黒部宇奈月温泉","Kurobe-Unazukionsen",,,,,
"04","富山","Toyama",,,,,
"05","新高岡","Shin-Takaoka",,,,,
"06","金沢","Kanazawa",,,,,
