"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","敦賀","Tsuruga",,,,,
"02","西敦賀","Nishi-Tsuruga",,,,,
"03","粟野","Awano",,,,,
"04","東美浜","Higashi-Mihama",,,,,
"05","美浜","Mihama",,,,,
"06","気山","Kiyama",,,,,
"07","三方","Mikata",,,,,
"08","藤井","Fujii",,,,,
"09","十村","Tomura",,,,,
"0a","大鳥羽","Otoba",,,,,
"0b","若狭有田","Wakasa-Arita",,,,,
"0c","上中","Kaminaka",,,,,
"0d","新平野","Shin-Hirano",,,,,
"0e","東小浜","Higashi-Obama",,,,,
"0f","小浜","Obama",,,,,
"0g","勢浜","Seihama",,,,,
"0h","加斗","Kato",,,,,
"0i","若狭本郷","Wakasa-Hongo",,,,,
"0j","若狭和田","Wakasa-Wada",,,,,
"0k","若狭高浜","Wakasa-Takahama",,,,,
"0l","三松","Mitsumatsu",,,,,
"0m","青郷","Aonogo",,,,,
"0n","松尾寺","Matsunoodera",,,,,
"0o","東舞鶴","Higashi-Maizuru",,,,,
