"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","柏崎","Kashiwazaki","0","","","ja72576",""
"02","東柏崎","Higashi-Kashiwazaki","1.6","","","ja97096",""
"03","西中通","Nishi-Nakadori","5","","","ja103388",""
"04","荒浜","Arahama","6.6","","","ja103384",""
"05","刈羽","Kariwa","9.9","","","ja103358",""
"06","西山","Nishiyama","12.8","","","ja103392",""
"07","礼拝","Raihai","15","","","ja103353",""
"08","石地","Ishiji","18.7","","","ja103351",""
"09","小木ノ城","Oginojo","22.7","","","ja103347",""
"0a","出雲崎","Izumozaki","24.8","","","ja103342",""
"0b","妙法寺","Myohoji","29.4","","","ja77083",""
"0c","小島谷","Ojimaya","32.4","","","ja103332",""
"0d","桐原","Kirihara","36.2","","","ja98991",""
"0e","寺泊","Teradomari","39","","","ja102805",""
"0f","分水","Bunsui","41.5","","","ja102820",""
"0g","粟生津","Aouzu","45.8","","","ja101235",""
"0h","南吉田","Minami-Yoshida","47.8","","","ja102830",""
"0i","吉田","Yoshida","49.8","","","ja88087",""
"0j","北吉田","Kita-Yoshida","51.7","","","ja103424",""
"0k","岩室","Iwamuro","53.8","","","ja103423",""
"0l","巻","Maki","57.8","","","ja103419",""
"0m","越後曽根","Echigo-Sone","62.4","","","ja103412",""
"0n","越後赤塚","Echigo-Akatsuka","64.9","","","ja95708",""
"0o","内野西が丘","Uchino-Nishigaoka","68.7","","","ja154253",""
"0p","内野","Uchino","70.3","","","ja95706",""
"0q","新潟大学前","Niigata University","72.3","","","ja67907",""
"0r","寺尾","Terao","74.4","","","ja95701",""
"0s","小針","Kobari","76.3","","","ja95370",""
"0t","青山","Aoyama","77.7","","","ja156372",""
"0u","関屋","Sekiya","79.2","","","ja64237",""
"0v","白山","Hakusan","80.7","","","ja75686",""
"0w","新潟","Niigata","83.8","","","ja40470",""
