"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","강남","Gangnam",,,,,
"02","양재","Yangjae",,,,,
"03","양재시민의숲","Yangjae Citizen's Forest",,,,,
"04","청계산입구","Cheonggyesan",,,,,
"05","판교","Pangyo",,,,,
"06","정자","Jeongja",,,,,
