"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","電鉄富山","Dentetsu-Toyama","0",,,,
"02","稲荷町","Inarimachi","1.6",,,,
"03","新庄田中","Shinjō-Tanaka","2.5",,,,
"04","東新庄","Higashi-Shinjō","3.6",,,,
"05","越中荏原","Etchū-Ebara","4.7",,,,
"06","越中三郷","Etchū-Sangō","7",,,,
"07","越中舟橋","Etchū-Funahashi","8.5",,,,
"08","寺田","Terada","9.8",,,,
"09","越中泉","Etchū-Izumi","10.5",,,,
"0a","相ノ木","Ainoki","11.3",,,,
"0b","新相ノ木","Shin-Ainoki","12.1",,,,
"0c","上市","Kamiichi","13.3",,,,
"0d","新宮川","Shin-Miyakawa","15.1",,,,
"0e","中加積","Naka-Kazumi","17.1",,,,
"0f","西加積","Nishi-Kazumi","18.7",,,,
"0g","西滑川","Nishi-Namerikawa","19.8",,,,
"0h","中滑川","Naka-Namerikawa","20.6",,,,
"0i","滑川","Namerikawa","21.8",,,,
"0j","浜加積","Hamakazumi","23.2",,,,
"0k","早月加積","Hayatsukikazumi","24.4",,,,
"0l","越中中村","Etchū-Nakamura","25.6",,,,
"0m","西魚津","Nishi-Uozu","27.6",,,,
"0n","電鉄魚津","Dentetsu-Uozu","28.9",,,,
"0o","新魚津","Shin-Uozu","30.2",,,,
"0p","経田","Kyōden","32.9",,,,
"0q","電鉄石田","Dentetsu-Ishida","34.9",,,,
"0r","電鉄黒部","Dentetsu Kurobe","37.2",,,,
"0s","東三日市","Higashi-Mikkaichi","37.8",,,,
"0t","荻生","Ogyū","38.6",,,,
"0u","長屋","Nagaya","39.6",,,,
"0v","新黒部","Shin-Kurobe","40.7",,,,
"0w","舌山","Shitayama","41",,,,
"0x","若栗","Wakaguri","41.7",,,,
"0y","栃屋","Tochiya","42.8",,,,
"0z","浦山","Urayama","44.3",,,,
"10","下立口","Oritateguchi","45.6",,,,
"11","下立","Oritate","46.3",,,,
"12","愛本","Aimoto","47.6",,,,
"13","内山","Uchiyama","48.7",,,,
"14","音沢","Otozawa","49.5",,,,
"15","宇奈月温泉","Unazuki Onsen","53.3",,,,
