"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","弘前","Hirosaki","0",,,,
"02","弘前東高前","Hirosaki-Higashikōmae","0.9",,,,
"03","運動公園前","Undōkōenmae","2.1",,,,
"04","新里","Nisato","3.6",,,,
"05","館田","Tachita","5.2",,,,
"06","平賀","Hiraka","7.5",,,,
"07","柏農高校前","Hakunōkōkōmae","9.5",,,,
"08","津軽尾上","Tsugaru-Onoe","11.1",,,,
"09","尾上高校前","Onoekōkōmae","12.5",,,,
"0a","田んぼアート","Tamboāto*","13.4",,,,
"0b","田舎館","Inakadate","13.8",,,,
"0c","境松","Sakaimatsu","15.3",,,,
"0d","黒石","Kuroishi","16.8",,,,
