"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Choa Chu Kang","Choa Chu Kang",,,,,
"02","South View","South View",,,,,
"03","Keat Hong","Keat Hong",,,,,
"04","Teck Whye","Teck Whye",,,,,
"05","Phoenix","Phoenix",,,,,
"06","Bukit Panjang","Bukit Panjang",,,,,
"07","Petir","Petir",,,,,
"08","Pending","Pending",,,,,
"09","Bangkit","Bangkit",,,,,
"0a","Fajar","Fajar",,,,,
"0b","Segar","Segar",,,,,
"0c","Jelapang","Jelapang",,,,,
"0d","Senja","Senja",,,,,
"0e","Bukit Panjang","Bukit Panjang",,,,,
