"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大鰐","Ōwani","0",,,,
"02","宿川原","Shukugawara","0.7",,,,
"03","鯖石","Sabaishi","2.5",,,,
"04","石川プール前","Ishikawa-Poolmae","3",,,,
"05","石川","Ishikawa","4.4",,,,
"06","義塾高校前","Gijukukōkōmae","5.7",,,,
"07","津軽大沢","Tsugaru-Ōsawa","6.7",,,,
"08","松木平","Matsukitai","8.4",,,,
"09","小栗山","Koguriyama","9.3",,,,
"0a","千年","Chitose","10",,,,
"0b","聖愛中高前","Seiaichūkō-mae","11.3",,,,
"0c","弘前学院大前","Hirosaki Gakuindai-mae","12",,,,
"0d","弘高下","Hirokōshita","13.1",,,,
"0e","中央弘前","Chūō-Hirosaki","13.9",,,,
