"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","南港","Nangang","0","","","zh176166",""
"02","台北","Taipei","9.202","","","zh4138653",""
"03","板橋","Banqiao","16.418","","","zh157412",""
"04","桃園","Taoyuan","45.583","","","zh320500",""
"05","新竹","Hsinchu","75.477","","","zh392155",""
"06","苗栗","Miaoli","108.163","","","zh392159",""
"07","台中","Taichung","169.031","","","zh1183650",""
"08","彰化","Changhua","197.184","","","zh392162",""
"09","雲林","Yunlin","221.778","","","zh392169",""
"0a","嘉義","Chiayi","254.882","","","zh392170",""
"0b","台南","Tainan","317.158","","","zh392171",""
"0c","左營","Zuoying","348.486","","","zh196224",""
