"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","北京南","Beijing South","0","","","",""
"02","廊坊","Langfang","60","","","",""
"03","京津线路所","Jingjin Signal Base","110","","","",""
"04","津沪线路所","Jinhu Signal Base","116","","","",""
"05","天津南","Tianjin South","122","","","",""
"06","沧州西","Cangzhou West","210","","","",""
"07","德州东","Dezhou East","314","","","",""
"08","济南西","Jinan West","406","","","",""
"09","崔马庄线路所","Cuimazhuang Signal Base","420","","","",""
"0a","泰安","Taian","465","","","",""
"0b","曲阜东","Qufu East","535","","","",""
"0c","滕州东","Tengzhou East","591","","","",""
"0d","枣庄","Zaozhuang","627","","","",""
"0e","徐州东","Xuzhou East","692","","","",""
"0f","宿州东","Suzhou East","760","","","",""
"0g","蚌埠南","Bengbu South","848","","","",""
"0h","定远","Dingyuan","902","","","",""
"0i","滁州","Chuzhou","964","","","",""
"0j","南京南","Nanjing South","1023","","","",""
"0k","镇江南","Zhenjiang South","1088","","","",""
"0l","丹阳北","Danyang North","1120","","","",""
"0m","常州北","Changzhou North","1153","","","",""
"0n","无锡东","Wuxi East","1210","","","",""
"0o","苏州北","Suzhou North","1237","","","",""
"0p","昆山南","Kunshan South","1268","","","",""
"0q","黄渡线路所","Huangdu Signal Base","1303","","","",""
"0r","上海虹桥","Shanghai Hongqiao","1318","","","",""
