"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","石家庄","Shijiazhuang","0","","","",""
"02","石家庄东","Shijiazhuang East","18","","","",""
"03","藁城南","Gaocheng South","40","","","",""
"04","辛集南","Xinji South","73","","","",""
"05","衡水北","Hengshui North","116","","","",""
"06","景州","Jingzhou","160","","","",""
"07","德州东","Dezhou East","205","","","",""
"08","陵县所","Lingxian Signal Base","217","","","",""
"09","平原东","Pingyuan East","229","","","",""
"0a","禹城东","Yucheng East","248","","","",""
"0b","齐河","Qihe","277","","","",""
"0c","大郑庄所","Dazhengzhuang Signal Base","283","","","",""
"0d","济南东","Jinan East","307","","","",""
