"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","常滑","Tokoname","0.0",,,,
"02","りんくう常滑","Rinku Tokoname","1.6",,,,
"03","中部国際空港","Central Japan International Airport","4.2",,,,
