"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","桑園","Soen","0","","","ja60534",""
"02","八軒","Hachiken","2.2","","","ja48694",""
"03","新川","Shinkawa","3.7","","","ja26765",""
"04","新琴似","Shin-Kotoni","5.6","","","ja120119",""
"05","太平","Taihei","7.3","","","ja120122",""
"06","百合が原","Yurigahara","8.6","","","ja120130",""
"07","篠路","Shinoro","10.2","","","ja116857",""
"08","拓北","Takuhoku","12.2","","","ja33064",""
"09","あいの里教育大","Ainosato-Kyoikudai","13.6","","","ja34208",""
"0a","あいの里公園","Ainosato-Koen","15.1","","","ja33063",""
"0b","石狩太美","Ishikari-Futomi","19.3","","","ja121135",""
"0c","石狩当別","Ishikari-Tobetsu","25.9","","","ja121140",""
"0d","北海道医療大学","Hokkaido-Iryodaigaku","28.9","","","ja121143",""
