"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","紅樹林","Hongshulin","0.000","","","zh199114",""
"02","竿蓁林","Ganzhenlin","0.840","","","zh6160264",""
"03","淡金鄧公","Danjin Denggong","1.785","","","zh6160270",""
"04","淡江大學","Tamkang University","2.745","","","zh4790599",""
"05","淡金北新","Danjin Beixin","3.345","","","zh5454412",""
"06","新市一路","Xinshi 1st Rd.","3.850","","","zh6160272",""
"07","淡水行政中心","Tamsui District Office","4.555","","","zh6160273",""
"08","濱海義山","Binhai Yishan","5.425","","","zh6160283",""
"09","濱海沙崙","Binhai Shalun","5.995","","","zh6160286",""
"0a","淡海新市鎮","Danhai New Town","6.790","","","zh6160294",""
"0b","崁頂","Kanding","7.290","","","zh6341355",""
