"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","函館","Hakodate","0","","","ja62702",""
"02","五稜郭","Goryokaku","3.4","","","ja63086",""
"03","桔梗","Kikyo","8.3","","","ja160973",""
"04","大中山","Onakayama","10.4","","","ja161147",""
"05","七飯","Nanae","13.8","","","ja163262",""
"06","新函館北斗","Shin-Hakodate-Hokuto","17.9","","","ja155314",""
"07","仁山","Niyama","21.2","","","ja235029",""
"08","大沼","Onuma","27","","","ja205574",""
"09","大沼公園","Onuma-Koen","28","","","ja184721",""
"0a","赤井川","Akaigawa","31.7","","","ja101291",""
"0b","駒ヶ岳","Komagatake","36.5","","","ja235035",""
"0c","森","Mori","49.5","","","ja113197",""
"0d","桂川","Katsuragawa","52.2","","","ja64248",""
"0e","石谷","Ishiya","56.1","","","ja223320",""
"0f","本石倉","Hon-Ishikura","60","","","ja223323",""
"0g","石倉","Ishikura","62.1","","","ja223328",""
"0h","落部","Otoshibe","66.1","","","ja223335",""
"0i","野田生","Nodaoi","71.4","","","ja223339",""
"0j","山越","Yamakoshi","76.6","","","ja223343",""
"0k","八雲","Yakumo","81.1","","","ja223360",""
"0l","山崎","Yamasaki","88.3","","","ja49587",""
"0m","黒岩","Kuroiwa","94.4","","","ja223726",""
"0n","国縫","Kunnui","102.8","","","ja223734",""
"0o","中ノ沢","Nakanosawa","107.7","","","ja223740",""
"0p","長万部","Oshamambe","112.3","","","ja126867",""
"0q","二股","Futamata","120.9","","","ja223917",""
"0r","黒松内","Kuromatsunai","132.3","","","ja205571",""
"0s","熱郛","Neppu","140.4","","","ja223919",""
"0t","目名","Mena","155.8","","","ja223921",""
"0u","蘭越","Rankoshi","163.4","","","ja203015",""
"0v","昆布","Konbu","170.3","","","ja203106",""
"0w","ニセコ","Niseko","179.6","","","ja81213",""
"0x","比羅夫","Hirafu","186.6","","","ja154767",""
"0y","倶知安","Kutchan","193.3","","","ja57911",""
"0z","小沢","Kozawa","203.6","","","ja223926",""
"10","銀山","Ginzan","213.4","","","ja223930",""
"11","然別","Shikaribetsu","224.1","","","ja223932",""
"12","仁木","Niki","228.2","","","ja223933",""
"13","余市","Yoichi","232.6","","","ja223935",""
"14","蘭島","Ranshima","237.9","","","ja223937",""
"15","塩谷","Shioya","244.8","","","ja223939",""
"16","小樽","Otaru","252.5","","","ja110800",""
"17","南小樽","Minami-Otaru","254.1","","","ja205515",""
"18","小樽築港","Otaru-Chikko","256.2","","","ja187593",""
"19","朝里","Asari","259.3","","","ja201528",""
"1a","銭函","Zenibako","268.1","","","ja60322",""
"1b","ほしみ","Hoshimi","271","","","ja90619",""
"1c","星置","Hoshioki","272.6","","","ja205486",""
"1d","稲穂","Inaho","273.7","","","ja205497",""
"1e","手稲","Teine","275.7","","","ja91261",""
"1f","稲積公園","Inazumi-Koen","277","","","ja194139",""
"1g","発寒","Hassamu","279.2","","","ja147751",""
"1h","発寒中央","Hassamu-Chuo","281","","","ja147747",""
"1i","琴似","Kotoni","282.5","","","ja69264",""
"1j","桑園","Soen","284.7","","","ja60534",""
"1k","札幌","Sapporo","286.3","","","ja49545",""
"1l","苗穂","Naebo","288.5","","","ja89779",""
"1m","白石","Shiroishi","292.1","","","ja64236",""
"1n","厚別","Atsubetsu","296.5","","","ja89521",""
"1o","森林公園","Shinrin-Koen","298.5","","","ja71471",""
"1p","大麻","Oasa","300.8","","","ja89441",""
"1q","野幌","Nopporo","304.2","","","ja78974",""
"1r","高砂","Takasago","305.5","","","ja6206",""
"1s","江別","Ebetsu","307.3","","","ja62636",""
"1t","豊幌","Toyohoro","313.5","","","ja103895",""
"1u","幌向","Horomui","316.7","","","ja103748",""
"1v","上幌向","Kami-Horomui","322.6","","","ja97424",""
"1w","岩見沢","Iwamizawa","326.9","","","ja60829",""
"1x","峰延","Minenobu","335.3","","","ja118079",""
"1y","光珠内","Koshunai","339.8","","","ja118072",""
"1z","美唄","Bibai","343.7","","","ja98892",""
"20","茶志内","Chashinai","348.1","","","ja117917",""
"21","奈井江","Naie","354.3","","","ja117912",""
"22","豊沼","Toyonuma","359","","","ja106446",""
"23","砂川","Sunagawa","362.2","","","ja117207",""
"24","滝川","Takikawa","369.8","","","ja60808",""
"25","江部乙","Ebeotsu","378.2","","","ja117909",""
"26","妹背牛","Moseushi","358.7","","","ja106157",""
"27","深川","Fukagawa","392.9","","","ja86187",""
"28","納内","Osamunai","400.3","","","ja86173",""
"29","伊納","Ino","413","","","ja86013",""
"2a","近文","Chikabumi","419.1","","","ja85496",""
"2b","旭川","Asahikawa","423.1","","","ja56684",""
