"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","贵阳东","Guiyang East",,,,,
"02","龙洞堡","Longdongbao",,,,,
"03","小碧所","Xiaobisuo",,,,,
"04","龙里北","Longli North",,,,,
"05","贵定县","Guidingxian",,,,,
"06","都匀东","Duyun East",,,,,
"07","三都县","Sanduxian",,,,,
"08","榕江","Rongjiang",,,,,
"09","从江","Congjiang",,,,,
"0a","三江南","Sanjiang South",,,,,
"0b","五通","Wutong",,,,,
"0c","桂林西","Guilin West",,,,,
"0d","定江线路所","Dingjiang Signal Base",,,,,
"0e","阳朔","Yangshuo",,,,,
"0f","恭城","Gongcheng",,,,,
"0g","钟山西","Zhongshan West",,,,,
"0h","贺州","Hezhou",,,,,
"0i","怀集","Huaiji",,,,,
"0j","广宁","Guangning",,,,,
"0k","肇庆东","Zhaoqing East",,,,,
"0l","三水南","Sanshui South",,,,,
"0m","佛山西","Foshan West",,,,,
"0n","广州南","Guangzhou South",,,,,
