"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","兰州","Lanzhou",,,,,
"02","兰州西","Lanzhou West",,,,,
"03","陈官营","Chenguanying",,,,,
"04","西固城","Xigucheng",,,,,
"05","坡底下","Podixia",,,,,
"06","河口南","Hekounan",,,,,
"07","八盘峡","Bapanxia",,,,,
"08","张家祠","Zhangjiaci",,,,,
"09","花庄","Huazhuang",,,,,
"0a","水车湾","Shuichewan",,,,,
"0b","海石湾","Haishiwan",,,,,
"0c","老鸦城","Laoyacheng",,,,,
"0d","乐都","Ledu",,,,,
"0e","杏园","Xingyuan",,,,,
"0f","大峡","Daxia",,,,,
"0g","平安驿","Ping'anyi",,,,,
"0h","曹家堡","Caojiapu",,,,,
"0i","西宁东","Xining East",,,,,
"0j","西宁","Xining",,,,,
