"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","岡山","Okayama",,,,,
"02","法界院","Hokaiin",,,,,
"03","備前原","Bizen-Hara",,,,,
"04","玉柏","Tamagashi",,,,,
"05","牧山","Makiyama",,,,,
"06","野々口","Nonokuchi",,,,,
"07","金川","Kanagawa",,,,,
"08","建部","Takebe",,,,,
"09","福渡","Fukuwatari",,,,,
"0a","神目","Kome",,,,,
"0b","弓削","Yuge",,,,,
"0c","誕生寺","Tanjoji",,,,,
"0d","小原","Obara",,,,,
"0e","亀甲","Kamenoko",,,,,
"0f","佐良山","Sarayama",,,,,
"0g","津山口","Tsuyamaguchi",,,,,
"0h","津山","Tsuyama",,,,,
