"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","广通北","Guangtong North",,,,,
"02","禄丰南","Lufeng South",,,,,
"03","双湄村","Shuangmeicun",,,,,
"04","温泉","Wenquan",,,,,
