"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","永州","Yongzhou","0","","","",""
"02","楠木塘","Nanmutang","8","","","",""
"03","零陵","Lingling","26","","","",""
"04","富家桥","Fujiaqiao","36","","","",""
"05","双牌","Shuangpai","51","","","",""
"06","尚仁里","Shangrenli","66","","","",""
"07","白果村","Baiguocun","76","","","",""
"08","理家坪","Lijiaping","92","","","",""
"09","道州","Daozhou","112","","","",""
"0a","江永","Jiangyong","134","","","",""
"0b","桥头铺","Qiaotoupu","144","","","",""
"0c","江华","Jianghua","156","","","",""
"0d","大路铺","Dalupu","179","","","",""
"0e","洪塘","Tongtang","189","","","",""
"0f","福利","Fuli","199","","","",""
"0g","富川","Fuchuan","207","","","",""
"0h","井山","Jingshan","216","","","",""
"0i","钟山","Zhongshan","234","","","",""
"0j","贺州","Hezhou","252","","","",""
"0k","贺街","Hejie","272","","","",""
"0l","长滩","Changtan","291","","","",""
"0m","乐善","Leshan","300","","","",""
"0n","信都","Xindu","309","","","",""
"0o","石桥北","Shiqiaobei","330","","","",""
"0p","龙田","Longtian","352","","","",""
"0q","旺甫","Wangfu","361","","","",""
"0r","梧州北","Wuzhou North","380","","","",""
"0s","梧州","Wuzhou","387","","","",""
"0t","孔良","Kongliang","408","","","",""
"0u","埌南","Langnan","418","","","",""
"0v","富埇","Fuyong","427","","","",""
"0w","罗同","Luotong","437","","","",""
"0x","岑溪北","Cenxi North","459","","","",""
"0y","岑溪","Cenxi","467","","","",""
"0z","马路圩","Maluxu","473","","","",""
"10","旺科","Wangke","506","","","",""
"11","池洞","Chidong","524","","","",""
"12","信宜","Xinyi","541","","","",""
"13","潭头","Tantou","564","","","",""
"14","高州","Gaozhou","594","","","",""
"15","茂名东","Maoming East","626","","","",""
