"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Santolan","Santolan","","","","tl223827",""
"02","Katipunan","Katipunan","","","","tl66040",""
"03","Anonas","Anonas","","","","tl223821",""
"04","Araneta Center-Cubao","Araneta Center-Cubao","","","","tl223836",""
"05","Betty Go-Belmonte","Betty Go-Belmonte","","","","tl65513",""
"06","Gilmore","Gilmore","","","","tl223818",""
"07","J. Ruiz","J. Ruiz","","","","tl69188",""
"08","V. Mapa","V. Mapa","","","","tl69186",""
"09","Pureza","Pureza","","","","tl69187",""
"0a","Legarda","Legarda","","","","tl68955",""
"0b","Recto","Recto","","","","tl69185",""
