"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","西鉄福岡 (天神)","Nishitetsu Fukuoka (Tenjin)","0",,,,
"02","薬院","Yakuin","0.8",,,,
"03","西鉄平尾","Nishitetsu Hirao","1.8",,,,
"04","高宮","Takamiya","2.9",,,,
"05","大橋","Ōhashi","4.3",,,,
"06","井尻","Ijiri","6.1",,,,
"07","雑餉隈","Zasshonokuma","8",,,,
"08","春日原","Kasugabaru","9.5",,,,
"09","白木原","Shirakibaru","10.8",,,,
"0a","下大利","Shimoōri","11.6",,,,
"0b","都府楼前","Tofurōmae","13.8",,,,
"0c","西鉄二日市","Nishitetsu Futsukaichi","15.2",,,,
"0d","紫","Murasaki","16.1",,,,
"0e","朝倉街道","Asakuragaidō","17.6",,,,
"0f","桜台","Sakuradai","19.4",,,,
"0g","筑紫","Chikushi","20.8",,,,
"0h","津古","Tsuko","23",,,,
"0i","三国が丘","Mikunigaoka","24.1",,,,
"0j","三沢","Mitsusawa","25.6",,,,
"0k","大保","Ōho","27",,,,
"0l","西鉄小郡","Nishitetsu Ogōri","28.7",,,,
"0m","端間","Hatama","30.7",,,,
"0n","味坂","Ajisaka","33.7",,,,
"0o","宮の陣","Miyanojin","36.5",,,,
"0p","櫛原","Kushiwara","37.7",,,,
"0q","西鉄久留米","Nishitetsu Kurume","38.6",,,,
"0r","花畑","Hanabatake","39.5",,,,
"0s","試験場前","Shikenjōmae","40.1",,,,
"0t","津福","Tsubuku","41.4",,,,
"0u","安武","Yasutake","42.8",,,,
"0v","大善寺","Daizenji","45.1",,,,
"0w","三潴","Mizuma","46.9",,,,
"0x","犬塚","Inuzuka","48",,,,
"0y","大溝","Ōmizo","50.6",,,,
"0z","八丁牟田","Hatchōmuta","52.9",,,,
"10","蒲池","Kamachi","55.5",,,,
"11","矢加部","Yakabe","57.3",,,,
"12","西鉄柳川","Nishitetsu Yanagawa","58.4",,,,
"13","徳益","Tokumasu","59.7",,,,
"14","塩塚","Shiotsuka","61.1",,,,
"15","西鉄中島","Nishitetsu Nakashima","63.5",,,,
"16","江の浦","Enoura","65.1",,,,
"17","開","Hiraki","66.6",,,,
"18","渡瀬","Nishitetsu Wataze","67.9",,,,
"19","倉永","Kuranaga","69.6",,,,
"1a","東甘木","Higashi-Amagi","70.8",,,,
"1b","銀水","Nishitetsu Ginsui","72.1",,,,
"1c","新栄町","Shin-Sakaemachi","73.7",,,,
"1d","大牟田","Ōmuta","74.8",,,,
