"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","石家庄","Shijiazhuang",,,,,
"02","获鹿所","Huolusuo",,,,,
"03","井陉北","Jingxing North",,,,,
"04","阳泉北","Yangquan North",,,,,
"05","东凌井","Donglingjing",,,,,
"06","太原东","Taiyuan East",,,,,
"07","太原","Taiyuan",,,,,
"08","太原南","Taiyuan South",,,,,
