"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","国府","Ko","0.0",,,,
"02","八幡","Yawata","2.5",,,,
"03","諏訪町","Suwacho","4.4",,,,
"04","稲荷口","Inariguchi","6.0",,,,
"05","豊川稲荷","Toyokawa-inari","7.2",,,,
