"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","竹南","Zhunan","0.0","","","zh176119",""
"02","造橋","Zaoqiao","5.3","","","zh155443",""
"03","豐富","Fengfu","11.2","","","zh155435",""
"04","苗栗","Miaoli","15.2","","","zh155434",""
"05","南勢","Nanshi","21.8","","","zh155433",""
"06","銅鑼","Tongluo","26.0","","","zh155432",""
"07","三義","Sanyi","33.5","","","zh155431",""
"08","泰安","Tai'an","44.3","","","zh155429",""
"09","后里","Houli","46.9","","","zh155436",""
"0a","豐原","Fengyuan","53.7","","","zh155364",""
"0b","栗林","Lilin","56.2","","","zh4051159",""
"0c","潭子","Tanzi","58.7","","","zh155363",""
"0d","頭家厝","Toujiacuo","60.6","","","zh1182206",""
"0e","松竹","Songzhu","62.3","","","zh1062802",""
"0f","太原","Taiyuan","63.8","","","zh155362",""
"0g","精武","Jingwu","65.8","","","zh591277",""
"0h","臺中","Taichung","67.9","","","zh155361",""
"0i","五權","Wuquan","69.9","","","zh591279",""
"0j","大慶","Daqing","72.1","","","zh155360",""
"0k","烏日","Wuri","75.1","","","zh155359",""
"0l","新烏日","Xinwuri","75.9","","","zh168766",""
"0m","成功","Chenggong","78.4","","","zh155358",""
"0n","彰化","Changhua","85.5","","","zh155159",""
