"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","米子","Yonago",,,,,
"02","博労町","Bakuromachi",,,,,
"03","富士見町","Fujimicho",,,,,
"04","後藤","Goto",,,,,
"05","三本松口","Sambommatsuguchi",,,,,
"06","河崎口","Kawasakiguchi",,,,,
"07","弓ヶ浜","Yumigahama",,,,,
"08","和田浜","Wadahama",,,,,
"09","大篠津町","Oshinozucho",,,,,
"0a","米子空港","Yonago Airport",,,,,
"0b","中浜","Nakahama",,,,,
"0c","高松町","Takamatsucho",,,,,
"0d","余子","Amariko",,,,,
"0e","上道","Agarimichi",,,,,
"0f","馬場崎町","Babasakicho",,,,,
"0g","境港","Sakaiminato",,,,,
