"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","向井原","Mukaibara",,,,,
"02","伊予大平","Iyo-Ohira",,,,,
"03","伊予中山","Iyo-Nakayama",,,,,
"04","伊予立川","Iyo-Tachikawa",,,,,
"05","内子","Uchiko",,,,,
