"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","目黒","Meguro","0",,,,
"02","白金台","Shirokanedai","1.3",,,,
"03","白金高輪","Shirokane-takanawa","2.3",,,,
"04","三田","Mita","4",,,,
"05","芝公園","Shibakoen","4.6",,,,
"06","御成門","Onarimon","5.3",,,,
"07","内幸町","Uchisaiwaicho","6.4",,,,
"08","日比谷","Hibiya","7.3",,,,
"09","大手町","Ōtemachi","8.2",,,,
"0a","神保町","Jimbocho","9.6",,,,
"0b","水道橋","Suidobashi","10.6",,,,
"0c","春日","Kasuga","11.3",,,,
"0d","白山","Hakusan","12.7",,,,
"0e","千石","Sengoku","13.7",,,,
"0f","巣鴨","Sugamo","14.6",,,,
"0g","西巣鴨","Nishi-sugamo","16",,,,
"0h","新板橋","Shin-itabashi","17",,,,
"0i","板橋区役所前","Itabashikuyakushomae","17.9",,,,
"0j","板橋本町","Itabashihoncho","19.1",,,,
"0k","本蓮沼","Motohasunuma","20",,,,
"0l","志村坂上","Shimura-sakaue","21.1",,,,
"0m","志村三丁目","Shimura-sanchome","22",,,,
"0n","蓮根","Hasune","23.2",,,,
"0o","西台","Nishidai","24",,,,
"0p","高島平","Takashimadaira","25",,,,
"0q","新高島平","Shin-takashimadaira","25.7",,,,
"0r","西高島平","Nishi-takashimadaira","26.5",,,,
