"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Sengkang","Sengkang","","","","en30873987",""
"02","Cheng Lim","Cheng Lim","","","","en3490013",""
"03","Farmway","Farmway","","","","en3490045",""
"04","Kupang","Kupang","","","","en3490052",""
"05","Thanggam","Thanggam","","","","en3490056",""
"06","Fernvale","Fernvale","","","","en3490059",""
"07","Layar","Layar","","","","en3490060",""
"08","Tongkang","Tongkang","","","","en3490064",""
"09","Renjong","Renjong","","","","en3490065",""
"0a","Sengkang","Sengkang","","","","en30873987",""
