"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","ร.ฟ.ท.","State Railway of Thailand",,,,,
"02","รถไฟฟ้าบีทีเอส","Bangkok Skytrain",,,,,
"03","รถไฟฟ้ามหานคร","Bangkok MRT",,,,,
