"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","塩尻","Shiojiri","0","","","ja83909",""
"02","洗馬","Seba","4.2","","","ja139619",""
"03","日出塩","Hideshio","8.9","","","ja100050",""
"04","贄川","Niekawa","14.1","","","ja157855",""
"05","木曽平沢","Kiso-Hirasawa","19.3","","","ja168311",""
"06","奈良井","Narai","21.1","","","ja168361",""
"07","藪原","Yabuhara","27.7","","","ja168612",""
"08","宮ノ越","Miyanokoshi","33.4","","","ja168632",""
"09","原野","Harano","36.2","","","ja181646",""
"0a","木曽福島","Kiso-Fukushima","41.7","","","ja165624",""
"0b","上松","Agematsu","49","","","ja147150",""
"0c","倉本","Kuramoto","55.6","","","ja168636",""
"0d","須原","Suhara","60.4","","","ja168639",""
"0e","大桑","Okuwa","63.7","","","ja143469",""
"0f","野尻","Nojiri","66.7","","","ja172647",""
"0g","十二兼","Junikane","70.4","","","ja183584",""
"0h","南木曽","Nagiso","75.9","","","ja183586",""
"0i","田立","Tadachi","82.2","","","ja183589",""
"0j","坂下","Sakashita","85","","","ja183593",""
"0k","落合川","Ochiaigawa","91.1","","","ja74527",""
"0l","中津川","Nakatsugawa","94.9","","","ja90429",""
"0m","美乃坂本","Mino-Sakamoto","101.3","","","ja90435",""
"0n","恵那","Ena","106.5","","","ja90446",""
"0o","武並","Takenami","111.9","","","ja90450",""
"0p","釜戸","Kamado","117.3","","","ja90454",""
"0q","瑞浪","Mizunami","124.7","","","ja90508",""
"0r","土岐市","Tokishi","131.6","","","ja90532",""
"0s","多治見","Tajimi","138.6","","","ja90544",""
"0t","古虎渓","Kokokei","143.2","","","ja139620",""
"0u","定光寺","Jokoji","146.7","","","ja139618",""
"0v","高蔵寺","Kozoji","150.8","","","ja121519",""
"0w","神領","Jinryo","154","","","ja126761",""
"0x","春日井","Kasugai","156.7","","","ja77258",""
"0y","勝川","Kachigawa","159.8","","","ja126779",""
"0z","新守山","Shin-Moriyama","162.5","","","ja122850",""
"10","大曽根","Ozone","165","","","ja35684",""
"11","千種","Chikusa","167.7","","","ja35703",""
"12","鶴舞","Tsurumai","169.2","","","ja67730",""
"13","金山","Kanayama","171.5","","","ja25791",""
"14","名古屋","Nagoya","174.8","","","ja12639",""
