"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","熊本","Kumamoto",,,,,
"02","平成","Heisei",,,,,
"03","南熊本","Minami Kumamoto",,,,,
"04","新水前寺","Shin Suizenji",,,,,
"05","水前寺","Suizenji",,,,,
"06","東海学園前","Tokai Gakuen-mae",,,,,
"07","竜田口","Tatsutaguchi",,,,,
"08","武蔵塚","Musashizuka",,,,,
"09","光の森","Hikari no Mori",,,,,
"0a","三里木","Sanrigi",,,,,
"0b","原水","Haramizu",,,,,
"0c","肥後大津","Higo Ozu",,,,,
"0d","瀬田","Seta",,,,,
"0e","立野","Tateno",,,,,
"0f","赤水","Akamizu",,,,,
"0g","市ノ川","Ichinokawa",,,,,
"0h","内牧","Uchinomaki",,,,,
"0i","阿蘇","Aso",,,,,
"0j","いこいの村","Ikoi no Mura",,,,,
"0k","宮地","Miyaji",,,,,
"0l","波野","Namino",,,,,
"0m","滝水","Takimizu",,,,,
"0n","豊後荻","Bungo-Ogi",,,,,
"0o","玉来","Tamarai",,,,,
"0p","豊後竹田","Bungo-Taketa",,,,,
"0q","朝地","Asaji",,,,,
"0r","緒方","Ogata",,,,,
"0s","豊後清川","Bungo-Kiyokawa",,,,,
"0t","三重町","Miemachi",,,,,
"0u","菅尾","Sugao",,,,,
"0v","犬飼","Inukai",,,,,
"0w","竹中","Takenaka",,,,,
"0x","中判田","Nakahanda",,,,,
"0y","大分大学前","Oita-Daigaku-mae",,,,,
"0z","敷戸","Shikido",,,,,
"10","滝尾","Takio",,,,,
"11","大分","Oita",,,,,
