"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","京都","Kyoto",,,,,
"02","梅小路京都西","Umekoji-Kyotonishi",,,,,
"03","丹波口","Tambaguchi",,,,,
"04","二条","Nijo",,,,,
"05","円町","Emmachi",,,,,
"06","花園","Hanazono",,,,,
"07","太秦","Uzumasa",,,,,
"08","嵯峨嵐山","Saga-Arashiyama",,,,,
"09","保津峡","Hozukyo",,,,,
"0a","馬堀","Umahori",,,,,
"0b","亀岡","Kameoka",,,,,
"0c","並河","Namikawa",,,,,
"0d","千代川","Chiyokawa",,,,,
"0e","八木","Yagi",,,,,
"0f","吉富","Yoshitomi",,,,,
"0g","園部","Sonobe",,,,,
"0h","船岡","Funaoka",,,,,
"0i","日吉","Hiyoshi",,,,,
"0j","鍼灸大学前","Shinkyudaigakumae",,,,,
"0k","胡麻","Goma",,,,,
"0l","下山","Shimoyama",,,,,
"0m","和知","Wachi",,,,,
"0n","安栖里","Aseri",,,,,
"0o","立木","Tachiki",,,,,
"0p","山家","Yamaga",,,,,
"0q","綾部","Ayabe",,,,,
"0r","高津","Takatsu",,,,,
"0s","石原","Isa",,,,,
"0t","福知山","Fukuchiyama",,,,,
"0u","上川口","Kamikawaguchi",,,,,
"0v","下夜久野","Shimo-Yakuno",,,,,
"0w","上夜久野","Kami-Yakuno",,,,,
"0x","梁瀬","Yanase",,,,,
"0y","和田山","Wadayama",,,,,
"0z","養父","Yabu",,,,,
"10","八鹿","Yoka",,,,,
"11","江原","Ebara",,,,,
"12","国府","Kokufu",,,,,
"13","豊岡","Toyooka",,,,,
"14","玄武洞","Gembudo",,,,,
"15","城崎温泉","Kinosaki-Onsen",,,,,
"16","竹野","Takeno",,,,,
"17","佐津","Satsu",,,,,
"18","柴山","Shibayama",,,,,
"19","香住","Kasumi",,,,,
"1a","鎧","Yoroi",,,,,
"1b","餘部","Amarube",,,,,
"1c","久谷","Kutani",,,,,
"1d","浜坂","Hamasaka",,,,,
"1e","諸寄","Moroyose",,,,,
"1f","居組","Igumi",,,,,
"1g","東浜","Higashihama",,,,,
"1h","岩美","Iwami",,,,,
"1i","大岩","Oiwa",,,,,
"1j","福部","Fukube",,,,,
"1k","鳥取","Tottori",,,,,
"1l","湖山","Koyama",,,,,
"1m","鳥取大学前","Tottoridaigakumae",,,,,
"1n","末恒","Suetsune",,,,,
"1o","宝木","Hogi",,,,,
"1p","浜村","Hamamura",,,,,
"1q","青谷","Aoya",,,,,
"1r","泊","Tomari",,,,,
"1s","松崎","Matsuzaki",,,,,
"1t","倉吉","Kurayoshi",,,,,
"1u","下北条","Shimohojo",,,,,
"1v","由良","Yura",,,,,
"1w","浦安","Urayasu",,,,,
"1x","八橋","Yabase",,,,,
"1y","赤碕","Akasaki",,,,,
"1z","中山口","Nakayamaguchi",,,,,
"20","下市","Shimoichi",,,,,
"21","御来屋","Mikuriya",,,,,
"22","名和","Nawa",,,,,
"23","大山口","Daisenguchi",,,,,
"24","淀江","Yodoe",,,,,
"25","伯耆大山","Hoki-Daisen",,,,,
