"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","马路圩","Maluxu",,,,,
"02","大坡村","Dapocun",,,,,
"03","容县","Rongxian",,,,,
"04","北流东","Beiliu East",,,,,
"05","北流","Beiliu",,,,,
"06","玉林东","Yulin East",,,,,
"07","玉林","Yulin",,,,,
