"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","豊野","Toyono",,,,,
"02","信濃浅野","Shinano-Asano",,,,,
"03","立ヶ花","Tategahana",,,,,
"04","上今井","Kamiimai",,,,,
"05","替佐","Kaesa",,,,,
"06","蓮","Hachisu",,,,,
"07","飯山","Iiyama",,,,,
"08","北飯山","Kita-Iiyama",,,,,
"09","信濃平","Shinano-Taira",,,,,
"0a","戸狩野沢温泉","Togari-Nozawaonsen",,,,,
"0b","上境","Kamisakai",,,,,
"0c","上桑名川","Kami-Kuwanagawa",,,,,
"0d","桑名川","Kuwanagawa",,,,,
"0e","西大滝","Nishi-Otaki",,,,,
"0f","信濃白鳥","Shinano-Shiratori",,,,,
"0g","平滝","Hirataki",,,,,
"0h","横倉","Yokokura",,,,,
"0i","森宮野原","Mori-Miyanohara",,,,,
"0j","足滝","Ashidaki",,,,,
"0k","越後田中","Echigo-Tanaka",,,,,
"0l","津南","Tsunan",,,,,
"0m","越後鹿渡","Echigo-Shikawatari",,,,,
"0n","越後田沢","Echigo-Tazawa",,,,,
"0o","越後水沢","Echigo-Mizusawa",,,,,
"0p","土市","Doichi",,,,,
"0q","十日町","Tokamachi",,,,,
"0r","魚沼中条","Uonuma-Nakajo",,,,,
"0s","下条","Gejo",,,,,
"0t","越後岩沢","Echigo-Iwasawa",,,,,
"0u","内ヶ巻","Uchigamaki",,,,,
"0v","越後川口","Echigo-Kawaguchi",,,,,
