"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","五井","Goi","0",,,,
"02","上総村上","Kazusa-Murakami","2.5",,,,
"03","海士有木","Amaariki","5.4",,,,
"04","上総三又","Kazusa-Mitsumata","7.2",,,,
"05","上総山田","Kazusa-Yamada","8.6",,,,
"06","光風台","Kōfūdai","10.6",,,,
"07","馬立","Umatate","12.4",,,,
"08","上総牛久","Kazusa-Ushiku","16.4",,,,
"09","上総川間","Kazusa-Kawama","18.5",,,,
"0a","上総鶴舞","Kazusa-Tsurumai","20",,,,
"0b","上総久保","Kazusa-Kubo","22",,,,
"0c","高滝","Takataki","23.8",,,,
"0d","里見","Satomi","25.7",,,,
"0e","飯給","Itabu","27.5",,,,
"0f","月崎","Tsukizaki","29.8",,,,
"0g","上総大久保","Kazusa-Ōkubo","32.3",,,,
"0h","養老渓谷","Yōrōkeikoku","34.9",,,,
"0i","上総中野","Kazusa-Nakano","39.1",,,,
