"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","彰化","Changhua","0.0","","","zh155159",""
"02","花壇","Huatan","6.6","","","zh155157",""
"03","大村","Dacun","11.2","","","zh168777",""
"04","員林","Yuanlin","14.7","","","zh155158",""
"05","永靖","Yongjing","18.2","","","zh155156",""
"06","社頭","Shetou","21.9","","","zh155154",""
"07","田中","Tianzhong","26.2","","","zh155155",""
"08","二水","Ershui","32.0","","","zh155153",""
"09","林內","Linnei","40.1","","","zh155152",""
"0a","石榴","Shiliu","44.9","","","zh155151",""
"0b","斗六","Douliu","49.7","","","zh155073",""
"0c","斗南","Dounan","57.3","","","zh155076",""
"0d","石龜","Shigui","61.2","","","zh155074",""
"0e","大林","Dalin","65.8","","","zh155075",""
"0f","民雄","Minxiong","71.6","","","zh155077",""
"0g","嘉北","Jiabei","78.3","","","zh155078",""
"0h","嘉義","Chiayi","80.9","","","zh154987",""
"0i","水上","Shuishang","87.5","","","zh154985",""
"0j","南靖","Nanjing","90.1","","","zh154984",""
"0k","後壁","Houbi","96.1","","","zh125087",""
"0l","新營","Xinying","103.8","","","zh125085",""
"0m","柳營","Liuying","107.1","","","zh125078",""
"0n","林鳳營","Linfengying","111.0","","","zh125073",""
"0o","隆田","Longtian","116.5","","","zh125054",""
"0p","拔林","Balin","118.7","","","zh125040",""
"0q","善化","Shanhua","123.3","","","zh124982",""
"0r","南科","Nanke","126.2","","","zh922516",""
"0s","新市","Xinshi","130.9","","","zh124980",""
"0t","永康","Yongkang","135.9","","","zh107713",""
"0u","大橋","Daqiao","139.6","","","zh107711",""
"0v","臺南","Tainan","142.3","","","zh67283",""
"0w","保安","Bao'an","149.9","","","zh124966",""
"0x","仁德","Rende","151.3","","","zh1650493",""
"0y","中洲","Zhongzhou","153.9","","","zh124975",""
"0z","大湖","Dahu","156.8","","","zh154329",""
"10","路竹","Luzhu","159.7","","","zh154337",""
"11","岡山","Gangshan","167.5","","","zh154344",""
"12","橋頭","Qiaotou","171.1","","","zh154353",""
"13","楠梓","Nanzi","175.3","","","zh154416",""
"14","新左營","Xinzuoying","180.4","","","zh146259",""
"15","左營","Zuoying","182.3","","","zh154429",""
"16","內惟","Neiwei","183.5","","","zh1447572",""
"17","美術館","Museum of Fine Arts","185.2","","","zh1630148",""
"18","鼓山","Gushan","186.4","","","zh154473",""
"19","三塊厝","Sankuaicuo","188.1","","","zh154540",""
"1a","高雄","Kaohsiung","188.9","","","zh154588",""
