"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","包头","Baotou","0","","","",""
"02","万水泉南","Wanshuiquan South","7","","","",""
"03","大树湾","Dashuwan","16","","","",""
"04","达拉特旗","Dalateqi","29","","","",""
"05","关碾房","Guannianfang","40","","","",""
"06","沙坝子","Shabazi","52","","","",""
"07","纳林沟门","Nalingoumen","63","","","",""
"08","朝脑沟","Chaonaogou","76","","","",""
"09","韩家村","Hanjiacun","90","","","",""
"0a","东胜","Dongsheng","102","","","",""
"0b","敖包沟","Aobaogou","112","","","",""
"0c","沙沙圪台","Shashagetai","122","","","",""
"0d","转龙湾","Zhuanlongwan","135","","","",""
"0e","巴图塔","Batuta","143","","","",""
"0f","石圪台","Shigetai","152","","","",""
"0g","瓷窑湾","Ciyaowan","162","","","",""
"0h","乌兰木伦","Wulanmulun","167","","","",""
"0i","神东","Shendong","172","","","",""
"0j","大柳塔","Daliuta","0","","","",""
