"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大阪梅田","Osaka-Umeda","0",,,,
"02","福島","Fukushima","1.1",,,,
"03","野田","Noda","2.3",,,,
"04","淀川","Yodogawa","3.3",,,,
"05","姫島","Himejima","4.4",,,,
"06","千船","Chibune","5.9",,,,
"07","杭瀬","Kuise","6.8",,,,
"08","大物","Daimotsu","8",,,,
"09","尼崎","Amagasaki","8.9",,,,
"0a","出屋敷","Deyashiki","10.1",,,,
"0b","尼崎センタープール前","Amagasaki Center Pool-mae","10.8",,,,
"0c","武庫川","Mukogawa","12",,,,
"0d","鳴尾・武庫川女子大前","Naruo - Mukogawajoshidai-Mae","13.2",,,,
"0e","甲子園","Kōshien","14.1",,,,
"0f","久寿川","Kusugawa","14.8",,,,
"0g","今津","Imazu","15.4",,,,
"0h","西宮","Nishinomiya","16.7",,,,
"0i","香櫨園","Kōroen","17.8",,,,
"0j","打出","Uchide","19",,,,
"0k","芦屋","Ashiya","20.2",,,,
"0l","深江","Fukae","21.5",,,,
"0m","青木","Ōgi","22.6",,,,
"0n","魚崎","Uozaki","23.8",,,,
"0o","住吉","Sumiyoshi","24.6",,,,
"0p","御影","Mikage","25.1",,,,
"0q","石屋川","Ishiyagawa","25.7",,,,
"0r","新在家","Shinzaike","26.6",,,,
"0s","大石","Ōishi","27.6",,,,
"0t","西灘","Nishi-Nada","28.2",,,,
"0u","岩屋","Iwaya","28.8",,,,
"0v","春日野道","Kasuganomichi","29.9",,,,
"0w","神戸三宮","Kobe-Sannomiya","31.2",,,,
"0x","元町","Motomachi","32.1",,,,
